voxel ID,X,Y,Z,Saturated or Unsaturated,Recharge,Outflow or NotOutflow,ID of the next downstream voxel,Number of upstream voxels,Number of downstream voxels,Velocity
4158,2588840.0,1112200.0,1400.0,Unsaturated,,NotOutflow,3241,1,1,0.01
4159,2588920.0,1112200.0,1400.0,Unsaturated,,NotOutflow,3242,1,1,0.01
4160,2589000.0,1112200.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4161,2589080.0,1112200.0,1400.0,Unsaturated,,NotOutflow,3244,1,1,0.01
4162,2589160.0,1112200.0,1400.0,Unsaturated,,NotOutflow,3245,1,1,0.01
4163,2589240.0,1112200.0,1400.0,Unsaturated,,NotOutflow,3246,1,1,0.01
4164,2589320.0,1112200.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4165,2589400.0,1112200.0,1400.0,Unsaturated,,NotOutflow,3248,1,1,0.01
4166,2589480.0,1112200.0,1400.0,Unsaturated,,NotOutflow,3249,1,1,0.01
4167,2589560.0,1112200.0,1400.0,Unsaturated,,NotOutflow,3250,1,1,0.01
4168,2586200.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3251,0,1,0.01
4169,2586280.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3252,0,1,0.01
4170,2586360.0,1112280.0,1400.0,Saturated,,NotOutflow,4171,2,1,1.5544205699708162e-09
4171,2586440.0,1112280.0,1400.0,Saturated,,NotOutflow,4202,4,4,3.728049071544022e-09
4172,2586520.0,1112280.0,1400.0,Unsaturated,,NotOutflow,-1,1,0,0.01
4173,2586680.0,1112280.0,1400.0,Unsaturated,,NotOutflow,-1,0,0,0.01
4174,2586760.0,1112280.0,1400.0,Unsaturated,,NotOutflow,-1,1,0,0.01
4175,2586840.0,1112280.0,1400.0,Saturated,,NotOutflow,3255,1,2,1.3471190998205031e-08
4176,2586920.0,1112280.0,1400.0,Saturated,,NotOutflow,4145,1,1,3.998277346741038e-10
4177,2587000.0,1112280.0,1400.0,Saturated,,NotOutflow,4178,1,1,2.6444295002195496e-08
4178,2587080.0,1112280.0,1400.0,Saturated,,NotOutflow,4147,2,2,1.905647072321141e-08
4179,2587160.0,1112280.0,1400.0,Unsaturated,,NotOutflow,2307,1,1,0.01
4180,2587240.0,1112280.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4181,2587320.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3260,0,1,0.01
4182,2587800.0,1112280.0,1400.0,Saturated,,NotOutflow,4183,1,3,6.33225433116406e-09
4183,2587880.0,1112280.0,1400.0,Saturated,,NotOutflow,4213,2,2,6.33225433116406e-09
4184,2587960.0,1112280.0,1400.0,Saturated,,NotOutflow,4154,3,1,1.8067656024001105e-10
4185,2588040.0,1112280.0,1400.0,Saturated,,NotOutflow,4184,1,1,2.068803683424661e-12
4186,2588120.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3265,0,1,0.01
4187,2588200.0,1112280.0,1400.0,Saturated,,NotOutflow,3266,1,1,3.0059406519825196e-13
4188,2588280.0,1112280.0,1400.0,Saturated,,NotOutflow,5073,1,2,1.5318354366123783e-10
4189,2588360.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3268,1,1,0.01
4190,2589240.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3269,1,1,0.01
4191,2589320.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3270,1,1,0.01
4192,2589400.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3271,1,1,0.01
4193,2589480.0,1112280.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4194,2589560.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3273,1,1,0.01
4195,2589640.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3274,1,1,0.01
4196,2589720.0,1112280.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4197,2589800.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3276,1,1,0.01
4198,2589880.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3277,1,1,0.01
4199,2589960.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3278,1,1,0.01
4200,2590040.0,1112280.0,1400.0,Unsaturated,,NotOutflow,3279,1,1,0.01
4201,2586360.0,1112360.0,1400.0,Saturated,,NotOutflow,4202,2,1,2.9087040140674737e-09
4202,2586440.0,1112360.0,1400.0,Saturated,,NotOutflow,4171,4,2,5.393104248083168e-09
4203,2586520.0,1112360.0,1400.0,Saturated,,NotOutflow,3282,1,1,9.47160457941419e-13
4204,2586600.0,1112360.0,1400.0,Saturated,,NotOutflow,4203,2,2,9.47160457941419e-13
4205,2586760.0,1112360.0,1400.0,Saturated,,NotOutflow,4206,1,1,5.426601425694439e-10
4206,2586840.0,1112360.0,1400.0,Saturated,,NotOutflow,4207,1,1,5.426601425694439e-10
4207,2586920.0,1112360.0,1400.0,Saturated,,NotOutflow,4241,1,1,5.426601425694439e-10
4208,2587000.0,1112360.0,1400.0,Saturated,,NotOutflow,4177,1,2,2.6444295002195496e-08
4209,2587080.0,1112360.0,1400.0,Saturated,,NotOutflow,-1,1,0,0.0
4210,2587240.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3289,1,1,0.01
4211,2587320.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3290,0,1,0.01
4212,2587800.0,1112360.0,1400.0,Saturated,,NotOutflow,4213,1,1,3.4376540281889786e-09
4213,2587880.0,1112360.0,1400.0,Saturated,,NotOutflow,5100,2,2,6.684635946742701e-09
4214,2587960.0,1112360.0,1400.0,Saturated,,NotOutflow,4184,1,1,1.8669013600142443e-12
4215,2588040.0,1112360.0,1400.0,Saturated,,NotOutflow,4185,2,3,2.068803683424661e-12
4216,2588120.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3295,1,1,0.01
4217,2588200.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3296,0,1,0.01
4218,2588280.0,1112360.0,1400.0,Saturated,,NotOutflow,4188,2,1,1.534841377264361e-10
4219,2588360.0,1112360.0,1400.0,Saturated,,NotOutflow,4218,2,1,8.296202525970323e-11
4220,2588440.0,1112360.0,1400.0,Saturated,,NotOutflow,3299,1,1,7.477235455833618e-11
4221,2588520.0,1112360.0,1400.0,Saturated,,NotOutflow,5107,1,1,1.3019938845981596e-11
4222,2588600.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3301,1,1,0.01
4223,2589800.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3304,1,1,0.01
4224,2589880.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3305,1,1,0.01
4225,2589960.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3306,1,1,0.01
4226,2590040.0,1112360.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4227,2590120.0,1112360.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4228,2590200.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3309,1,1,0.01
4229,2590280.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3310,1,1,0.01
4230,2590360.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3311,0,1,0.01
4231,2590440.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3312,1,1,0.01
4232,2590520.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3313,0,1,0.01
4233,2590600.0,1112360.0,1400.0,Unsaturated,,NotOutflow,3314,0,1,0.01
4234,2586360.0,1112440.0,1400.0,Saturated,,NotOutflow,4201,2,1,1.198455639804758e-09
4235,2586440.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3316,0,1,0.01
4236,2586520.0,1112440.0,1400.0,Saturated,,NotOutflow,5120,1,1,9.131200417990577e-15
4237,2586600.0,1112440.0,1400.0,Saturated,,NotOutflow,4238,2,2,1.7106890759299588e-13
4238,2586680.0,1112440.0,1400.0,Saturated,,NotOutflow,5122,2,2,1.7106890759299588e-13
4239,2586760.0,1112440.0,1400.0,Saturated,,NotOutflow,4276,1,1,3.440096919844927e-14
4240,2586840.0,1112440.0,1400.0,Saturated,,NotOutflow,4241,2,1,9.826262791803154e-10
4241,2586920.0,1112440.0,1400.0,Saturated,,NotOutflow,3321,2,1,1.5252864217497593e-09
4242,2587000.0,1112440.0,1400.0,Saturated,,NotOutflow,4208,2,2,3.489480842708044e-08
4243,2587080.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3323,0,1,0.01
4244,2587160.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3324,1,1,0.01
4245,2587320.0,1112440.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4246,2587400.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3327,0,1,0.01
4247,2587880.0,1112440.0,1400.0,Unsaturated,,NotOutflow,-1,0,0,0.01
4248,2587960.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3328,0,1,0.01
4249,2588040.0,1112440.0,1400.0,Saturated,,NotOutflow,5133,2,3,4.128435185921706e-12
4250,2588120.0,1112440.0,1400.0,Saturated,,NotOutflow,4249,3,2,8.064140229360612e-12
4251,2588200.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3331,1,1,0.01
4252,2588280.0,1112440.0,1400.0,Unsaturated,,NotOutflow,2377,0,1,0.01
4253,2588360.0,1112440.0,1400.0,Saturated,,NotOutflow,4219,3,1,5.715474551373988e-12
4254,2588440.0,1112440.0,1400.0,Saturated,,NotOutflow,4253,2,1,2.257954967671978e-12
4255,2588520.0,1112440.0,1400.0,Saturated,,NotOutflow,4221,1,1,1.3019938845981596e-11
4256,2588600.0,1112440.0,1400.0,Saturated,,NotOutflow,3335,2,2,1.4640570046031884e-11
4257,2588680.0,1112440.0,1400.0,Saturated,,NotOutflow,4256,1,1,2.3677893366324445e-11
4258,2588760.0,1112440.0,1400.0,Saturated,,NotOutflow,4257,1,1,2.3677893366324445e-11
4259,2588840.0,1112440.0,1400.0,Saturated,,NotOutflow,4258,1,1,2.3677893366324445e-11
4260,2588920.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3339,1,1,0.01
4261,2590280.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3340,1,1,0.01
4262,2590360.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3341,1,1,0.01
4263,2590440.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3342,1,1,0.01
4264,2590520.0,1112440.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4265,2590600.0,1112440.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4266,2590680.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3345,0,1,0.01
4267,2590760.0,1112440.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4268,2590840.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3347,0,1,0.01
4269,2590920.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3348,0,1,0.01
4270,2591000.0,1112440.0,1400.0,Unsaturated,,NotOutflow,3349,0,1,0.01
4271,2586360.0,1112520.0,1400.0,Saturated,,NotOutflow,4234,1,1,1.198455639804758e-09
4272,2586440.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3351,1,1,0.01
4273,2586520.0,1112520.0,1400.0,Unsaturated,,NotOutflow,-1,1,0,0.01
4274,2586600.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3352,1,1,0.01
4275,2586680.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3353,0,1,0.01
4276,2586760.0,1112520.0,1400.0,Saturated,,NotOutflow,5152,1,1,3.440096919844927e-14
4277,2586840.0,1112520.0,1400.0,Saturated,,NotOutflow,4240,3,3,9.826262791803154e-10
4278,2586920.0,1112520.0,1400.0,Saturated,,NotOutflow,5154,1,2,8.914992929303076e-15
4279,2587000.0,1112520.0,1400.0,Saturated,,NotOutflow,4242,3,3,3.489480842708044e-08
4280,2587080.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3358,0,1,0.01
4281,2587160.0,1112520.0,1400.0,Saturated,,NotOutflow,-1,1,0,0.0
4282,2587240.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3360,1,1,0.01
4283,2587400.0,1112520.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4284,2587480.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3363,1,1,0.01
4285,2587960.0,1112520.0,1400.0,Saturated,,NotOutflow,5162,1,1,1.0185150310850798e-08
4286,2588040.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3365,0,1,0.01
4287,2588120.0,1112520.0,1400.0,Saturated,,NotOutflow,4250,1,2,7.498050717339737e-12
4288,2588200.0,1112520.0,1400.0,Saturated,,NotOutflow,4287,2,2,1.252206025524671e-11
4289,2588360.0,1112520.0,1400.0,Unsaturated,,NotOutflow,1417,0,1,0.01
4290,2588440.0,1112520.0,1400.0,Saturated,,NotOutflow,5166,2,1,1.2694145629542955e-11
4291,2588520.0,1112520.0,1400.0,Saturated,,NotOutflow,4290,1,1,9.57686354705597e-13
4292,2588760.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3371,1,1,0.01
4293,2588840.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3372,0,1,0.01
4294,2588920.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3373,0,1,0.01
4295,2589000.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3374,0,1,0.01
4296,2589080.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3375,1,1,0.01
4297,2589160.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3376,1,1,0.01
4298,2589240.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3377,1,1,0.01
4299,2590760.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3378,0,1,0.01
4300,2590840.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3379,0,1,0.01
4301,2590920.0,1112520.0,1400.0,Unsaturated,,NotOutflow,3380,0,1,0.01
4302,2591000.0,1112520.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4303,2586360.0,1112600.0,1400.0,Saturated,,NotOutflow,4271,1,1,1.198455639804758e-09
4304,2586600.0,1112600.0,1400.0,Unsaturated,,NotOutflow,-1,1,0,0.01
4305,2586680.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3384,0,1,0.01
4306,2586760.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3385,0,1,0.01
4307,2586840.0,1112600.0,1400.0,Saturated,,NotOutflow,4308,2,2,3.2856955666817666e-12
4308,2586920.0,1112600.0,1400.0,Saturated,,NotOutflow,4309,5,4,1.8856678095490274e-08
4309,2587000.0,1112600.0,1400.0,Saturated,,NotOutflow,4279,3,3,3.489480842708044e-08
4310,2587080.0,1112600.0,1400.0,Saturated,,NotOutflow,5182,1,1,3.938302124020585e-13
4311,2587160.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3390,1,1,0.01
4312,2587240.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3391,1,1,0.01
4313,2587320.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3392,1,1,0.01
4314,2587400.0,1112600.0,1400.0,Saturated,,NotOutflow,5186,1,1,3.7106040316607053e-10
4315,2587480.0,1112600.0,1400.0,Saturated,,NotOutflow,4314,2,2,3.7106040316607053e-10
4316,2587960.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3396,0,1,0.01
4317,2588040.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3397,0,1,0.01
4318,2588200.0,1112600.0,1400.0,Saturated,,NotOutflow,4288,1,1,1.6059185759449828e-11
4319,2588280.0,1112600.0,1400.0,Saturated,,NotOutflow,4318,1,1,1.6059185759449828e-11
4320,2588440.0,1112600.0,1400.0,Unsaturated,,NotOutflow,1448,0,1,0.01
4321,2588520.0,1112600.0,1400.0,Saturated,,NotOutflow,3401,1,1,6.677212618174514e-15
4322,2588600.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3402,0,1,0.01
4323,2589080.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3403,1,1,0.01
4324,2589160.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3404,1,1,0.01
4325,2589240.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3405,1,1,0.01
4326,2589320.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3406,1,1,0.01
4327,2589400.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3407,0,1,0.01
4328,2589480.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3408,1,1,0.01
4329,2589560.0,1112600.0,1400.0,Unsaturated,,NotOutflow,3409,0,1,0.01
4330,2586360.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3410,0,1,0.01
4331,2586680.0,1112680.0,1400.0,Unsaturated,,NotOutflow,-1,0,0,0.01
4332,2586760.0,1112680.0,1400.0,Saturated,,NotOutflow,4358,1,1,7.77185647997516e-15
4333,2586840.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3412,0,1,0.01
4334,2586920.0,1112680.0,1400.0,Saturated,,NotOutflow,4360,2,2,5.888389475469475e-10
4335,2587000.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3414,1,1,0.01
4336,2587080.0,1112680.0,1400.0,Saturated,,NotOutflow,5208,1,2,4.599905621812078e-13
4337,2587160.0,1112680.0,1400.0,Saturated,,NotOutflow,5209,2,2,1.0641606486874069e-12
4338,2587240.0,1112680.0,1400.0,Saturated,,NotOutflow,4337,2,1,5.810351624087986e-13
4339,2587320.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3418,1,1,0.01
4340,2587400.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3419,1,1,0.01
4341,2587480.0,1112680.0,1400.0,Saturated,,NotOutflow,5212,2,2,7.809968038769877e-10
4342,2587560.0,1112680.0,1400.0,Saturated,,NotOutflow,4367,1,1,3.790612767422762e-11
4343,2588040.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3423,0,1,0.01
4344,2588120.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3424,0,1,0.01
4345,2588280.0,1112680.0,1400.0,Saturated,,NotOutflow,4319,3,2,1.6059185759449828e-11
4346,2588360.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3426,0,1,0.01
4347,2588520.0,1112680.0,1400.0,Saturated,,NotOutflow,5218,1,1,4.000079460129236e-14
4348,2588600.0,1112680.0,1400.0,Saturated,,NotOutflow,4347,1,2,4.000079460129236e-14
4349,2588680.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3428,0,1,0.01
4350,2589400.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3429,1,1,0.01
4351,2589480.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3430,0,1,0.01
4352,2589560.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3431,1,1,0.01
4353,2589640.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3432,1,1,0.01
4354,2589720.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3433,1,1,0.01
4355,2589800.0,1112680.0,1400.0,Unsaturated,,NotOutflow,3434,1,1,0.01
4356,2586280.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3435,1,1,0.01
4357,2586360.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3436,0,1,0.01
4358,2586760.0,1112760.0,1400.0,Saturated,,NotOutflow,4359,1,1,7.77185647997516e-15
4359,2586840.0,1112760.0,1400.0,Saturated,,NotOutflow,4385,1,1,7.77185647997516e-15
4360,2586920.0,1112760.0,1400.0,Saturated,,NotOutflow,4386,2,1,5.888389475469475e-10
4361,2587000.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3439,1,1,0.01
4362,2587160.0,1112760.0,1400.0,Saturated,,NotOutflow,4337,2,1,1.336946260861875e-12
4363,2587240.0,1112760.0,1400.0,Saturated,,NotOutflow,4362,3,3,6.82169790102304e-13
4364,2587320.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3443,0,1,0.01
4365,2587400.0,1112760.0,1400.0,Saturated,,NotOutflow,4366,1,2,5.185807274607729e-09
4366,2587480.0,1112760.0,1400.0,Saturated,,NotOutflow,3445,2,1,5.185807274607729e-09
4367,2587560.0,1112760.0,1400.0,Saturated,,NotOutflow,3446,1,1,3.790612767422762e-11
4368,2587640.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3447,0,1,0.01
4369,2588040.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3448,1,1,0.01
4370,2588120.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3449,0,1,0.01
4371,2588280.0,1112760.0,1400.0,Saturated,,NotOutflow,4345,1,1,1.5525595375375105e-11
4372,2588360.0,1112760.0,1400.0,Saturated,,NotOutflow,4371,2,1,1.5525595375375105e-11
4373,2588440.0,1112760.0,1400.0,Saturated,,NotOutflow,4372,2,1,8.17049343770076e-19
4374,2588600.0,1112760.0,1400.0,Saturated,,NotOutflow,4348,1,2,7.406874864791473e-14
4375,2588680.0,1112760.0,1400.0,Saturated,,NotOutflow,4400,2,2,2.323210935987107e-13
4376,2589640.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3455,1,1,0.01
4377,2589720.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3456,1,1,0.01
4378,2589800.0,1112760.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4379,2589880.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3458,1,1,0.01
4380,2589960.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3459,1,1,0.01
4381,2590040.0,1112760.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4382,2590120.0,1112760.0,1400.0,Unsaturated,,NotOutflow,3461,1,1,0.01
4383,2586280.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3462,0,1,0.01
4384,2586360.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3463,0,1,0.01
4385,2586840.0,1112840.0,1400.0,Saturated,,NotOutflow,4386,1,1,7.77185647997516e-15
4386,2586920.0,1112840.0,1400.0,Saturated,,NotOutflow,5259,4,2,1.049539084790357e-09
4387,2587000.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3466,1,1,0.01
4388,2587240.0,1112840.0,1400.0,Saturated,,NotOutflow,4363,1,1,7.026017023895148e-13
4389,2587320.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3468,1,1,0.01
4390,2587400.0,1112840.0,1400.0,Saturated,,NotOutflow,3469,3,2,1.7247670874646945e-15
4391,2587480.0,1112840.0,1400.0,Saturated,,NotOutflow,4392,2,2,2.2116097204826e-10
4392,2587560.0,1112840.0,1400.0,Saturated,,NotOutflow,3471,1,1,2.2116097204826e-10
4393,2587640.0,1112840.0,1400.0,Saturated,,NotOutflow,4394,1,1,1.9670203952881075e-11
4394,2587720.0,1112840.0,1400.0,Saturated,,NotOutflow,3473,1,1,1.9670203952881075e-11
4395,2588120.0,1112840.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4396,2588200.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3476,0,1,0.01
4397,2588360.0,1112840.0,1400.0,Unsaturated,,NotOutflow,-1,0,0,0.01
4398,2588440.0,1112840.0,1400.0,Saturated,,NotOutflow,4373,1,1,8.17049343770076e-19
4399,2588520.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3478,1,1,0.01
4400,2588680.0,1112840.0,1400.0,Saturated,,NotOutflow,5273,1,2,1.1769212396999143e-13
4401,2588760.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3480,1,1,0.01
4402,2589960.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3482,1,1,0.01
4403,2590040.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3483,1,1,0.01
4404,2590120.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3484,0,1,0.01
4405,2590200.0,1112840.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4406,2590280.0,1112840.0,1400.0,Saturated,,NotOutflow,-1,1,0,0.0
4407,2590360.0,1112840.0,1400.0,Unsaturated,,NotOutflow,3487,0,1,0.01
4408,2586280.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3489,0,1,0.01
4409,2586360.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3490,1,1,0.01
4410,2586840.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3491,0,1,0.01
4411,2586920.0,1112920.0,1400.0,Saturated,,NotOutflow,4412,2,3,7.996171285165401e-10
4412,2587000.0,1112920.0,1400.0,Saturated,,NotOutflow,4436,2,3,9.666661455140039e-10
4413,2587320.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3495,1,1,0.01
4414,2587400.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3496,0,1,0.01
4415,2587480.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3497,0,1,0.01
4416,2587560.0,1112920.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4417,2587640.0,1112920.0,1400.0,Saturated,,NotOutflow,-1,1,0,0.0
4418,2587720.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3500,0,1,0.01
4419,2587800.0,1112920.0,1400.0,Saturated,,NotOutflow,4444,1,1,8.747239781157867e-10
4420,2587880.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3502,1,1,0.01
4421,2588120.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3503,0,1,0.01
4422,2588200.0,1112920.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4423,2588280.0,1112920.0,1400.0,Unsaturated,,NotOutflow,601,0,1,0.01
4424,2588440.0,1112920.0,1400.0,Unsaturated,,NotOutflow,-1,0,0,0.01
4425,2588520.0,1112920.0,1400.0,Saturated,,NotOutflow,4449,2,2,1.4705888556488656e-18
4426,2588600.0,1112920.0,1400.0,Saturated,,NotOutflow,3506,1,1,1.680004231053999e-18
4427,2588760.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3508,1,1,0.01
4428,2588840.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3509,1,1,0.01
4429,2590280.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3511,0,1,0.01
4430,2590360.0,1112920.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4431,2590440.0,1112920.0,1400.0,Unsaturated,,NotOutflow,3513,0,1,0.01
4432,2586280.0,1113000.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
4433,2586360.0,1113000.0,1400.0,Unsaturated,,NotOutflow,3518,1,1,0.01
4434,2586840.0,1113000.0,1400.0,Unsaturated,,NotOutflow,3519,0,1,0.01
4435,2586920.0,1113000.0,1400.0,Unsaturated,,NotOutflow,3520,0,1,0.01
4436,2587000.0,1113000.0,1400.0,Saturated,,NotOutflow,4437,1,2,6.525473102412072e-10
4437,2587080.0,1113000.0,1400.0,Saturated,,NotOutflow,4460,2,1,6.525473102412072e-10
4438,2587160.0,1113000.0,1400.0,Unsaturated,,NotOutflow,3523,0,1,0.01
4439,2587320.0,1113000.0,1400.0,Unsaturated,,NotOutflow,2571,1,1,0.01
4440,2587400.0,1113000.0,1400.0,Unsaturated,,NotOutflow,3525,1,1,0.01
4441,2587480.0,1113000.0,1400.0,Unsaturated,,NotOutflow,3526,0,1,0.01
4442,2587640.0,1113000.0,1400.0,Unsaturated,,NotOutflow,3528,1,1,0.01
4443,2587720.0,1113000.0,1400.0,Unsaturated,,NotOutflow,3529,1,1,0.01
4444,2587800.0,1113000.0,1400.0,Saturated,,NotOutflow,4445,1,1,8.747239781157867e-10
4445,2587880.0,1113000.0,1400.0,Saturated,,NotOutflow,4446,3,3,1.971572400105125e-09
4446,2587960.0,1113000.0,1400.0,Saturated,,NotOutflow,4470,3,1,3.565197367753284e-09
4447,2588200.0,1113000.0,1400.0,Unsaturated,,NotOutflow,3534,1,1,0.01
4448,2588280.0,1113000.0,1400.0,Saturated,,NotOutflow,-1,0,0,0.0
